snapshot_week,cycle_name,cycle_type,vol_original,vol_int_date,vol_int_cancel,vol_int_grade,vol_int_any,vol_ext_cancel,vol_ext_date_rev,vol_ext_any,mes_alvo,kr1,kr1_pct,mes_alvo_str
2026-02-16,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2026-02-16,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2026-02-16,LAN2002,Extra,10000,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-02-16,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2026-02-16,LAN2410,Extra,57937,3114,0,0,3114,15662,20064,35726,2026-03,0.9462519633394895,94.6,2026-03
2026-02-16,LAN2509,Extra,10210,3400,0,0,3400,3009,1002,3310,2026-03,0.6669931439764936,66.7,2026-03
2026-02-16,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-02-16,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,1250,0,1250,2025-11,0.04634533898305082,4.6,2025-11
2026-02-16,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2026-02-16,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2026-02-16,R.INSEASON-C04,Extra,2174,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-02-16,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-02-16,REPLAN2708,Extra,14998,0,0,0,0,0,14998,14998,2025-12,1.0,100.0,2025-12
2026-02-16,RIBANA19-02,Extra,1369,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-02-16,THE PERFECT TOP - VARIAÇÕES,Extra,64918,12192,0,0,12192,24916,36128,42885,2025-12,0.8121938445423458,81.2,2025-12
2026-02-16,THE PERFECT TOP - VARIA�ÕES,Extra,61380,12192,0,0,12192,21378,0,21378,2026-01,0.8013685239491691,80.1,2026-01
2026-02-16,UW FEMININA - NOVO DROP - Revisada,Extra,66346,5517,0,0,5517,38815,28103,52788,2025-12,0.916845024568173,91.7,2025-12
2026-02-16,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2026-02-23,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2026-02-23,BOLD 2 - Revisada,Extra,84506,56010,0,0,56010,23925,4571,28496,2026-01,0.33720682555084847,33.7,2026-01
2026-02-23,C012026-RT,Base,904,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-02-23,C012026B,Base,394640,14449,0,7058,25184,106269,236011,334025,2026-01,0.9361848773565782,93.6,2026-01
2026-02-23,C022026,Base,361086,40113,2737,3251,50809,53892,213830,259936,2026-02,0.8592883689758118,85.9,2026-02
2026-02-23,C032026,Base,299397,60846,4742,12236,87050,2950,170433,173383,2026-03,0.7092489236699098,70.9,2026-03
2026-02-23,C042026,Base,356484,35724,26830,3235,82884,19896,196155,215551,2026-04,0.7674958763927694,76.7,2026-04
2026-02-23,C052026,Base,282514,5950,15255,1490,21918,15059,158345,173404,2026-05,0.9224180040635155,92.2,2026-05
2026-02-23,C062026,Base,339083,6178,9229,0,15407,5906,135314,141220,2026-06,0.9545627471739957,95.5,2026-06
2026-02-23,C102026_RD,Base,657,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-02-23,C112025,Base,709871,41315,0,2630,52054,110737,269692,377003,2025-11,0.9266711839193318,92.7,2025-11
2026-02-23,C122025,Base,536059,12899,0,8158,25912,106711,291773,391548,2025-12,0.951662037201129,95.2,2025-12
2026-02-23,C1_R_qualidade,Extra,1728,0,0,0,0,1728,0,1728,2026-01,1.0,100.0,2026-01
2026-02-23,C1_R_qualidade2,Extra,1728,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-02-23,C2-Calcinhas_Red,Extra,7634,2700,0,0,2700,0,4934,4934,2026-02,0.6463190987686664,64.6,2026-02
2026-02-23,C2-Core-extra,Extra,6460,0,0,1681,3055,0,6460,6460,2026-02,0.5270897832817337,52.7,2026-02
2026-02-23,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2026-02-23,ECS0326,Extra,4600,0,0,0,0,0,4600,4600,2026-03,1.0,100.0,2026-03
2026-02-23,EPA0202,Extra,13299,0,0,0,0,0,3300,3300,2026-03,1.0,100.0,2026-03
2026-02-23,EPA0212,Extra,4108,0,0,0,0,0,2665,2665,2026-01,1.0,100.0,2026-01
2026-02-23,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2026-02-23,EPA0512,Extra,168234,2406,2006,0,2911,42499,103291,145790,2026-03,0.9826967200446997,98.3,2026-03
2026-02-23,EPA0601,Extra,222,0,0,0,0,0,222,222,2026-01,1.0,100.0,2026-01
2026-02-23,EPA0602,Extra,44500,0,0,0,0,0,40000,40000,2026-04,1.0,100.0,2026-04
2026-02-23,EPA0711,Extra,37397,12496,0,353,14908,0,24298,24298,2026-01,0.6013583977324384,60.1,2026-01
2026-02-23,EPA0812,Extra,7902,0,0,0,0,926,3198,4124,2026-01,1.0,100.0,2026-01
2026-02-23,EPA08TPT,Extra,29998,0,0,0,0,0,15998,15998,2025-11,1.0,100.0,2025-11
2026-02-23,EPA0901,Extra,14641,0,0,0,0,0,13697,13697,2026-03,1.0,100.0,2026-03
2026-02-23,EPA1011,Extra,16747,2327,0,0,2327,752,8712,9464,2026-02,0.8610497402519854,86.1,2026-02
2026-02-23,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2026-02-23,EPA1112,Extra,6138,0,0,0,0,3150,2988,6138,2026-02,1.0,100.0,2026-02
2026-02-23,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-02-23,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-02-23,EPA1212,Extra,4056,0,0,0,0,0,4056,4056,2026-02,1.0,100.0,2026-02
2026-02-23,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2026-02-23,EPA1311,Extra,400,0,0,0,0,400,400,400,2026-01,1.0,100.0,2026-01
2026-02-23,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2026-02-23,EPA1510,Extra,17749,4927,0,0,4927,0,0,0,2026-01,0.7224068961631641,72.2,2026-01
2026-02-23,EPA1601,Extra,5520,0,0,0,0,0,5520,5520,2026-02,1.0,100.0,2026-02
2026-02-23,EPA1601_2,Extra,37001,12000,0,5024,17000,0,0,0,2026-04,0.5405529580281614,54.1,2026-04
2026-02-23,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-02-23,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2026-02-23,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-02-23,EPA1811,Extra,12056,2262,0,0,2262,0,6272,6272,2026-02,0.8123755806237558,81.2,2026-02
2026-02-23,EPA1908,Extra,1092,0,0,0,0,0,1092,1092,2025-12,1.0,100.0,2025-12
2026-02-23,EPA1912,Extra,2604,2303,0,0,2303,301,0,301,2026-02,0.11559139784946237,11.6,2026-02
2026-02-23,EPA2010,Extra,437,0,0,0,0,0,437,437,2026-01,1.0,100.0,2026-01
2026-02-23,EPA2101,Extra,12450,350,0,0,350,0,8600,8600,2026-02,0.9718875502008032,97.2,2026-02
2026-02-23,EPA2111,Extra,12112,639,0,0,639,0,9973,9973,2026-01,0.9472424042272127,94.7,2026-01
2026-02-23,EPA2201,Extra,2299,0,0,0,0,0,2299,2299,2026-03,1.0,100.0,2026-03
2026-02-23,EPA2201_01,Extra,2800,0,0,0,0,0,2800,2800,2026-03,1.0,100.0,2026-03
2026-02-23,EPA2301,Extra,5332,0,0,0,0,0,5332,5332,2026-03,1.0,100.0,2026-03
2026-02-23,EPA2301_01,Extra,5449,0,0,0,0,0,5449,5449,2026-03,1.0,100.0,2026-03
2026-02-23,EPA2302,Extra,5500,0,5500,0,5500,0,0,0,2026-06,0.0,0.0,2026-06
2026-02-23,EPA2411,Extra,11499,0,0,440,1800,0,7500,7500,2025-12,0.8434646490999217,84.3,2025-12
2026-02-23,EPA2511,Extra,7999,0,0,2173,4999,0,7999,7999,2026-03,0.3750468808601075,37.5,2026-03
2026-02-23,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2026-02-23,EPA2701,Extra,1970,0,0,0,0,0,1970,1970,2026-03,1.0,100.0,2026-03
2026-02-23,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2026-02-23,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2026-02-23,EPA2801,Extra,1250,0,0,0,0,630,620,1250,2026-03,1.0,100.0,2026-03
2026-02-23,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2026-02-23,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2026-02-23,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-02-23,EPA3001,Extra,1498,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-02-23,EPA3001_01,Extra,1500,0,0,0,0,1500,0,1500,2026-03,1.0,100.0,2026-03
2026-02-23,EPA3005,Extra,13603,3700,0,0,3700,0,0,0,2025-12,0.7280011762111299,72.8,2025-12
2026-02-23,EPAB2B,Extra,19,0,0,0,0,0,19,19,2026-02,1.0,100.0,2026-02
2026-02-23,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,11306,14810,2025-11,1.0,100.0,2025-11
2026-02-23,GRAFENO,Extra,4408,0,0,0,0,0,4408,4408,2026-01,1.0,100.0,2026-01
2026-02-23,IMPORTACAO1802,Extra,16495,0,0,0,0,0,0,0,2026-06,1.0,100.0,2026-06
2026-02-23,INS01,Extra,2612,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-02-23,INS2301,Extra,3410,3410,0,0,3410,0,0,0,2026-04,0.0,0.0,2026-04
2026-02-23,INS2901,Extra,21339,0,511,0,511,9519,10079,19598,2026-05,0.9760532358592249,97.6,2026-05
2026-02-23,INS3001,Extra,2460,0,1230,0,1230,0,0,0,2026-04,0.5,50.0,2026-04
2026-02-23,LAN0112,Extra,2015,0,0,0,0,0,2015,2015,2026-03,1.0,100.0,2026-03
2026-02-23,LAN0209,Extra,3199,2000,0,0,2000,0,1199,1199,2026-01,0.3748046264457643,37.5,2026-01
2026-02-23,LAN0210,Extra,24583,0,0,0,0,1175,12381,12830,2025-11,1.0,100.0,2025-11
2026-02-23,LAN0310,Extra,3778,0,0,0,0,0,3446,3446,2025-12,1.0,100.0,2025-12
2026-02-23,LAN0502,Extra,10002,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-02-23,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2026-02-23,LAN0801,Extra,3906,60,0,0,60,783,0,783,2026-07,0.9846390168970814,98.5,2026-07
2026-02-23,LAN1002,Extra,10002,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-02-23,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2026-02-23,LAN1509,Extra,73561,0,0,0,0,0,30612,30612,2025-11,1.0,100.0,2025-11
2026-02-23,LAN1612,Extra,7797,0,499,0,499,499,0,499,2026-04,0.9360010260356547,93.6,2026-04
2026-02-23,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2026-02-23,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2026-02-23,LAN2002,Extra,10000,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-02-23,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2026-02-23,LAN2402,Extra,2634,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-02-23,LAN2410,Extra,57937,3114,0,0,3114,15662,28526,44188,2026-03,0.9462519633394895,94.6,2026-03
2026-02-23,LAN2509,Extra,10210,3899,600,0,4499,3009,2402,4710,2026-03,0.5593535749265426,55.9,2026-03
2026-02-23,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-02-23,LAN2702,Extra,1907,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-02-23,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,1250,0,1250,2025-11,0.04634533898305082,4.6,2025-11
2026-02-23,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2026-02-23,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2026-02-23,R.INSEASON-C04,Extra,2174,0,0,0,0,0,2174,2174,2026-04,1.0,100.0,2026-04
2026-02-23,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-02-23,REPLAN2708,Extra,14998,0,0,0,0,0,14998,14998,2025-12,1.0,100.0,2025-12
2026-02-23,RIBANA19-02,Extra,1369,0,0,0,0,0,1369,1369,2026-03,1.0,100.0,2026-03
2026-02-23,THE PERFECT TOP - VARIAÇÕES,Extra,64918,16371,0,0,16371,24916,31949,38706,2025-12,0.7478203271819834,74.8,2025-12
2026-02-23,THE PERFECT TOP - VARIA�ÕES,Extra,61380,16371,0,0,16371,21378,0,21378,2026-01,0.7332844574780059,73.3,2026-01
2026-02-23,UW FEMININA - NOVO DROP - Revisada,Extra,66346,5517,0,0,5517,38815,28103,52788,2025-12,0.916845024568173,91.7,2025-12
2026-02-23,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2026-03-02,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2026-03-02,BOLD 2 - Revisada,Extra,84506,56010,0,0,56010,23925,4571,28496,2026-01,0.33720682555084847,33.7,2026-01
2026-03-02,C012026-RT,Base,904,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-02,C012026B,Base,394640,26676,0,7662,37411,108167,224456,322470,2026-01,0.9052022096087573,90.5,2026-01
2026-03-02,C022026,Base,361086,40889,2737,4091,51585,53892,213330,259436,2026-02,0.857139296455692,85.7,2026-02
2026-03-02,C032026,Base,299397,65346,8742,11700,90668,2950,178669,181619,2026-03,0.6971646342481721,69.7,2026-03
2026-03-02,C042026,Base,356484,35724,26830,3432,82884,20887,173136,193523,2026-04,0.7674958763927694,76.7,2026-04
2026-03-02,C052026,Base,282514,5950,17044,1490,23707,15059,76199,91258,2026-05,0.9160855745202008,91.6,2026-05
2026-03-02,C062026,Base,339083,6178,14212,20,21553,5906,36627,42533,2026-06,0.9364373914351354,93.6,2026-06
2026-03-02,C102026_RD,Base,657,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-02,C112025,Base,709871,48935,0,2630,59674,110737,284850,392161,2025-11,0.9159368392285359,91.6,2025-11
2026-03-02,C122025,Base,536059,12899,0,8158,25912,106711,300877,400652,2025-12,0.951662037201129,95.2,2025-12
2026-03-02,C1_R_qualidade,Extra,1728,0,0,0,0,1728,0,1728,2026-01,1.0,100.0,2026-01
2026-03-02,C1_R_qualidade2,Extra,1728,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-02,C2-Calcinhas_Red,Extra,7634,2700,0,0,2700,0,4934,4934,2026-02,0.6463190987686664,64.6,2026-02
2026-03-02,C2-Core-extra,Extra,6460,0,0,1681,3055,0,6460,6460,2026-02,0.5270897832817337,52.7,2026-02
2026-03-02,Café lab,Extra,16091,4347,0,0,4347,2503,2713,5216,2025-11,0.7298489839040457,73.0,2025-11
2026-03-02,ECS0326,Extra,4600,0,0,0,0,0,4600,4600,2026-03,1.0,100.0,2026-03
2026-03-02,EPA0202,Extra,13299,0,0,0,0,0,3300,3300,2026-03,1.0,100.0,2026-03
2026-03-02,EPA0212,Extra,4108,0,0,0,0,0,2665,2665,2026-01,1.0,100.0,2026-01
2026-03-02,EPA0309,Extra,7860,0,0,0,0,2000,3806,5806,2025-12,1.0,100.0,2025-12
2026-03-02,EPA03_IS0403,Extra,4710,0,0,0,0,514,0,514,2026-05,1.0,100.0,2026-05
2026-03-02,EPA0512,Extra,168234,2406,2006,0,2911,42499,108295,150794,2026-03,0.9826967200446997,98.3,2026-03
2026-03-02,EPA0601,Extra,222,0,0,0,0,0,222,222,2026-01,1.0,100.0,2026-01
2026-03-02,EPA0602,Extra,44500,0,0,0,0,0,18000,18000,2026-04,1.0,100.0,2026-04
2026-03-02,EPA0711,Extra,37397,12496,0,353,14908,0,24298,24298,2026-01,0.6013583977324384,60.1,2026-01
2026-03-02,EPA0812,Extra,7902,0,0,0,0,926,3198,4124,2026-01,1.0,100.0,2026-01
2026-03-02,EPA08TPT,Extra,29998,0,0,0,0,0,15998,15998,2025-11,1.0,100.0,2025-11
2026-03-02,EPA0901,Extra,14641,0,0,0,0,0,14641,14641,2026-03,1.0,100.0,2026-03
2026-03-02,EPA1011,Extra,16747,2327,0,0,2327,752,8712,9464,2026-02,0.8610497402519854,86.1,2026-02
2026-03-02,EPA1111,Extra,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2026-03-02,EPA1112,Extra,6138,0,0,0,0,3150,2988,6138,2026-02,1.0,100.0,2026-02
2026-03-02,EPA1209,Extra,2368,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-03-02,EPA1211,Extra,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-02,EPA1212,Extra,4056,0,0,0,0,0,4056,4056,2026-02,1.0,100.0,2026-02
2026-03-02,EPA1308,Extra,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2026-03-02,EPA1311,Extra,400,0,0,0,0,400,400,400,2026-01,1.0,100.0,2026-01
2026-03-02,EPA1411,Extra,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2026-03-02,EPA1510,Extra,17749,4927,0,0,4927,0,0,0,2026-01,0.7224068961631641,72.2,2026-01
2026-03-02,EPA1601,Extra,5520,0,0,0,0,0,5520,5520,2026-02,1.0,100.0,2026-02
2026-03-02,EPA1601_2,Extra,37001,12000,0,5024,17000,0,0,0,2026-04,0.5405529580281614,54.1,2026-04
2026-03-02,EPA1609,Extra,12599,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-02,EPA1711,Extra,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2026-03-02,EPA1712,Extra,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-03-02,EPA1811,Extra,12056,2262,0,0,2262,0,6272,6272,2026-02,0.8123755806237558,81.2,2026-02
2026-03-02,EPA1908,Extra,1092,1092,0,0,1092,0,0,0,2025-12,0.0,0.0,2025-12
2026-03-02,EPA1912,Extra,2604,2303,0,0,2303,301,0,301,2026-02,0.11559139784946237,11.6,2026-02
2026-03-02,EPA2010,Extra,437,0,0,0,0,0,437,437,2026-01,1.0,100.0,2026-01
2026-03-02,EPA2101,Extra,12450,350,0,0,350,0,7800,7800,2026-02,0.9718875502008032,97.2,2026-02
2026-03-02,EPA2111,Extra,12112,639,0,0,639,0,9973,9973,2026-01,0.9472424042272127,94.7,2026-01
2026-03-02,EPA2201,Extra,2299,0,0,0,0,0,2299,2299,2026-03,1.0,100.0,2026-03
2026-03-02,EPA2201_01,Extra,2800,0,0,0,0,0,2800,2800,2026-03,1.0,100.0,2026-03
2026-03-02,EPA2301,Extra,5332,0,0,0,0,0,5332,5332,2026-03,1.0,100.0,2026-03
2026-03-02,EPA2301_01,Extra,5449,1150,0,0,1150,0,4299,4299,2026-03,0.7889521013029914,78.9,2026-03
2026-03-02,EPA2302,Extra,5500,0,5500,0,5500,0,0,0,2026-06,0.0,0.0,2026-06
2026-03-02,EPA2411,Extra,11499,0,0,440,1800,0,7500,7500,2025-12,0.8434646490999217,84.3,2025-12
2026-03-02,EPA2511,Extra,7999,0,0,2173,4999,0,7999,7999,2026-03,0.3750468808601075,37.5,2026-03
2026-03-02,EPA2609,Extra,12604,0,0,0,0,0,12604,12604,2025-11,1.0,100.0,2025-11
2026-03-02,EPA2701,Extra,1970,0,0,0,0,0,1970,1970,2026-03,1.0,100.0,2026-03
2026-03-02,EPA2706,Extra,75678,0,0,0,0,64608,5153,69761,2025-11,1.0,100.0,2025-11
2026-03-02,EPA2710,Extra,9,0,0,0,0,0,9,9,2025-11,1.0,100.0,2025-11
2026-03-02,EPA2801,Extra,1250,0,0,0,0,630,620,1250,2026-03,1.0,100.0,2026-03
2026-03-02,EPA2808,Extra,17799,0,0,0,0,12800,4999,17799,2025-11,1.0,100.0,2025-11
2026-03-02,EPA2908,Extra,2746,0,0,0,0,0,1999,1999,2025-11,1.0,100.0,2025-11
2026-03-02,EPA2909,Extra,15900,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-02,EPA3001,Extra,1498,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-02,EPA3001_01,Extra,1500,0,0,0,0,1500,0,1500,2026-03,1.0,100.0,2026-03
2026-03-02,EPA3005,Extra,13603,3700,0,0,3700,0,0,0,2025-12,0.7280011762111299,72.8,2025-12
2026-03-02,EPAB2B,Extra,19,0,0,0,0,0,19,19,2026-02,1.0,100.0,2026-02
2026-03-02,FUTURE FORM 2,Extra,17961,0,0,0,0,3504,11306,14810,2025-11,1.0,100.0,2025-11
2026-03-02,GRAFENO,Extra,4408,0,0,0,0,0,4408,4408,2026-01,1.0,100.0,2026-01
2026-03-02,IMPORTACAO1802,Extra,16495,0,0,0,0,0,0,0,2026-06,1.0,100.0,2026-06
2026-03-02,INS01,Extra,2612,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-02,INS2002,Extra,991,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-02,INS2301,Extra,3410,3410,0,0,3410,0,0,0,2026-04,0.0,0.0,2026-04
2026-03-02,INS2901,Extra,21339,0,511,0,511,9519,10079,19598,2026-05,0.9760532358592249,97.6,2026-05
2026-03-02,INS3001,Extra,2460,0,1230,0,1230,0,0,0,2026-04,0.5,50.0,2026-04
2026-03-02,LAN0112,Extra,2015,0,0,0,0,0,2015,2015,2026-03,1.0,100.0,2026-03
2026-03-02,LAN0209,Extra,3199,2000,0,0,2000,0,1199,1199,2026-01,0.3748046264457643,37.5,2026-01
2026-03-02,LAN0210,Extra,24583,0,0,0,0,1175,12381,12830,2025-11,1.0,100.0,2025-11
2026-03-02,LAN0303,Extra,449,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-02,LAN0310,Extra,3778,0,0,0,0,0,3446,3446,2025-12,1.0,100.0,2025-12
2026-03-02,LAN0502,Extra,10002,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-03-02,LAN0710,Extra,4995,0,0,0,0,4995,0,4995,2025-12,1.0,100.0,2025-12
2026-03-02,LAN0801,Extra,3906,60,0,0,60,783,0,783,2026-07,0.9846390168970814,98.5,2026-07
2026-03-02,LAN1002,Extra,10002,0,0,0,0,0,0,0,2026-04,1.0,100.0,2026-04
2026-03-02,LAN1010,Extra,7153,4654,0,0,4654,0,2499,2499,2025-12,0.34936390325737454,34.9,2025-12
2026-03-02,LAN1509,Extra,73561,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-02,LAN1612,Extra,7797,0,499,0,499,499,0,499,2026-04,0.9360010260356547,93.6,2026-04
2026-03-02,LAN1812,Extra,8000,0,0,0,0,8000,0,8000,2026-04,1.0,100.0,2026-04
2026-03-02,LAN1908,Extra,2400,0,0,0,0,0,1200,1200,2025-12,1.0,100.0,2025-12
2026-03-02,LAN2002,Extra,10000,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-02,LAN2209,Extra,5061,0,0,0,0,0,5061,5061,2026-02,1.0,100.0,2026-02
2026-03-02,LAN2402,Extra,2634,0,0,61,719,351,0,351,2026-04,0.7270311313591495,72.7,2026-04
2026-03-02,LAN2410,Extra,57937,3114,0,0,3114,15662,27234,42896,2026-03,0.9462519633394895,94.6,2026-03
2026-03-02,LAN2509,Extra,10210,3899,600,0,4499,3009,3402,5710,2026-03,0.5593535749265426,55.9,2026-03
2026-03-02,LAN2609,Extra,1200,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-03-02,LAN2702,Extra,1907,0,0,0,0,0,0,0,2026-05,1.0,100.0,2026-05
2026-03-02,LANFUTUREFORM2,Extra,7552,7202,0,400,7202,1250,0,1250,2025-11,0.04634533898305082,4.6,2025-11
2026-03-02,NEXTECH,Extra,40014,0,0,0,0,25405,4334,29739,2025-11,1.0,100.0,2025-11
2026-03-02,NP Casacos,Extra,3322,0,0,0,0,3322,0,3322,2025-11,1.0,100.0,2025-11
2026-03-02,R.INSEASON-C04,Extra,2174,0,0,0,0,0,2174,2174,2026-04,1.0,100.0,2026-04
2026-03-02,REPLAN0509,Extra,9000,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-03-02,REPLAN2708,Extra,14998,0,0,0,0,0,14998,14998,2025-12,1.0,100.0,2025-12
2026-03-02,RIBANA19-02,Extra,1369,0,0,0,0,0,1369,1369,2026-03,1.0,100.0,2026-03
2026-03-02,THE PERFECT TOP - VARIAÇÕES,Extra,64918,16371,0,0,16371,24916,31949,38706,2025-12,0.7478203271819834,74.8,2025-12
2026-03-02,THE PERFECT TOP - VARIA�ÕES,Extra,61380,16371,0,0,16371,21378,0,21378,2026-01,0.7332844574780059,73.3,2026-01
2026-03-02,UW FEMININA - NOVO DROP - Revisada,Extra,66346,5517,0,0,5517,38815,28103,52788,2025-12,0.916845024568173,91.7,2025-12
2026-03-02,Whateverproof / LifeProof,Extra,8642,0,0,0,0,7478,994,8472,2025-12,1.0,100.0,2025-12
2026-03-09,Alocação extra Adapt Fit,Extra,17600,250,0,0,250,0,6250,6250,2025-11,0.9857954545454546,98.6,2025-11
2026-03-09,B2BTG5,Extra,4,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-03-09,BOLD 2 - Revisada,Extra,84506,56010,0,0,56010,23925,4571,28496,2026-01,0.33720682555084847,33.7,2026-01
2026-03-09,C012026-RT,Base,904,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-03-09,C012026B,Base,394640,26676,0,7662,37411,108167,224456,322470,2026-01,0.9052022096087573,90.5,2026-01
2026-03-09,C022026,Base,361086,43780,2737,5565,53704,53892,210439,256545,2026-02,0.8512708883756224,85.1,2026-02
2026-03-09,C032026,Base,299397,73684,10742,12893,100006,2950,178212,181162,2026-03,0.6659752769733831,66.6,2026-03
2026-03-09,C042026,Base,356484,49751,34026,8036,110942,20887,177312,197699,2026-04,0.6887882766126951,68.9,2026-04
2026-03-09,C052026,Base,282514,5950,25286,1912,31590,15059,76199,91258,2026-05,0.8881825325470596,88.8,2026-05
