snapshot_week,cycle_name,cycle_type,supplier_name,product_name,vol_original,vol_int_date,vol_int_cancel,vol_int_grade,vol_int_any,vol_ext_cancel,vol_ext_date_rev,vol_ext_any,mes_alvo,kr1,kr1_pct,mes_alvo_str
2026-01-19,C112025,Base,MAURA,Structure Cropped Feminino,3034,0,0,0,0,0,3034,3034,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,MAURA,Structure Tank Feminino,2052,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,MC & MC,Camisa FutureForm Feminino,5801,1200,0,0,1200,0,4601,4601,2025-11,0.7931391139458714,79.3,2025-11
2026-01-19,C112025,Base,MC & MC,Camisa FutureForm Masculino,5888,0,0,0,0,0,3489,3489,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,NOVA FORMULA,Core T-Shirt Masculino,10043,0,0,0,0,0,2005,2005,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,PIXIE,Maxi Saia NYIN Feminino,2712,0,0,0,0,0,2034,2034,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,PIXIE,Tube Dress Feminino,4000,0,0,0,0,0,4000,4000,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,PIXIE,Vestido Tube Dress Curto Feminino,10828,2550,0,0,2550,0,4628,4628,2025-11,0.7644994458810491,76.4,2025-11
2026-01-19,C112025,Base,RDM,Cueca Boxer Performance Anti Suor Masculino,6571,0,0,0,0,0,3295,3295,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,RDM,Motion Shorts Feminino,4180,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,RDM,Vestido Esportivo Rush Feminino,907,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-01-19,C112025,Base,RIZLLEP,Daily T-shirt Masculino,26999,0,0,380,1929,0,9000,9000,2025-11,0.9285529093670136,92.9,2025-11
2026-01-19,C112025,Base,RIZLLEP,Saia Envelope Breeze Feminino,3981,3111,0,0,3111,870,0,870,2025-11,0.21853805576488317,21.9,2025-11
2026-01-19,C112025,Base,RIZLLEP,Tech T-shirt Gola U Feminino,12503,2498,0,589,4735,0,2502,2502,2025-11,0.6212908901863552,62.1,2025-11
2026-01-19,C122025,Base,ART LIVRE,Tech T-shirt Gola U Masculino,20633,0,0,0,0,1059,11303,11303,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,ART LIVRE,Tech T-shirt Gola V Feminino,5698,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,ART LIVRE,Tech T-shirt Heavy Masculino,5288,0,0,1338,2666,0,5288,5288,2025-12,0.495839636913767,49.6,2025-12
2026-01-19,C122025,Base,ART LIVRE,Tech T-shirt Heavy Slim Masculino,4824,0,0,0,0,0,4824,4824,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,ARTIGO X,Boné Outdoors,1187,0,0,0,0,0,1187,1187,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,ARTIGO X,Boné Sixx,1012,0,0,0,0,0,1012,1012,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,AZZURRA,Future Shorts 200 Masculino,2889,0,0,0,0,1689,1200,2889,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,AZZURRA,Hybrid Jogger Masculino,1258,0,0,0,0,629,1258,1258,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,AZZURRA,Shorts Esportivo Endorphine Masculino,1000,0,0,0,0,0,1000,1000,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,5459,0,0,0,0,0,5459,5459,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,13994,0,0,0,0,0,13994,13994,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Cueca Boxer Performance Anti Suor Masculino,4996,0,0,0,0,0,4996,4996,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Cueca Boxer Performance Simples Masculino,9989,0,0,11,701,0,9989,9989,2025-12,0.9298228050855941,93.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Cueca Slip Comfort Simples Masculino,4593,0,0,0,0,0,4593,4593,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,High Neck Tank Feminino,6348,0,0,0,0,0,4783,4783,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,NoHo Socks,2000,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Skin Cropped Feminino,5030,0,0,0,0,1000,3030,4030,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Skin Cropped Long Sleeve Feminino,2490,0,0,0,0,0,332,332,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Tech T-shirt Gola U Masculino,45012,0,0,0,0,0,45012,45012,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Tech T-shirt High Neck Long Sleeve Feminino,2460,0,0,1,68,0,1845,1845,2025-12,0.9723577235772358,97.2,2025-12
2026-01-19,C122025,Base,BAE BRASIL,Tech T-shirt Long Sleeve Feminino,3491,0,0,0,0,873,2618,3491,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BAE BRASIL,The Perfect Top Feminino,39600,0,0,0,0,0,26400,26400,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BY COTTON,Daily T-shirt Feminino,17481,0,0,0,0,4370,8741,13111,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BY COTTON,Daily T-shirt Masculino,12393,0,0,0,0,0,12393,12393,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BY COTTON,Tech T-shirt Gola U Masculino,22798,0,0,0,0,0,9200,9200,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,BY COTTON,Tech T-shirt Gola V Masculino,17712,0,0,0,0,0,14760,14760,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CENTRAL DA MODELAGEM,Calça FutureForm Feminino,1440,0,0,0,0,0,1440,1440,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CENTRAL DA MODELAGEM,Daily T-shirt Masculino,5533,0,0,0,0,0,5533,5533,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CENTRAL DA MODELAGEM,Saia Midi Kyoto Feminino,1503,0,0,0,0,0,1503,1503,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CENTRAL DA MODELAGEM,Saia Mini Kyoto Feminino,3408,0,0,0,0,0,3408,3408,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CENTRAL DA MODELAGEM,Shorts Kyoto Feminino,2349,0,0,0,0,0,2349,2349,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CLARA BELLA,Shorts Esportivo Serotonin Feminino,1525,0,0,0,0,1525,0,1525,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CLESTE BRASIL CONFECÇÕES LTDA,Camiseta Henley Core Masculino,9276,0,0,0,0,0,9276,9276,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,CLESTE BRASIL CONFECÇÕES LTDA,Camiseta Polo Core Masculino,1588,0,0,0,0,0,1588,1588,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,DALOP,Easy Legging Feminino,2252,0,0,0,0,0,1501,1501,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,DALOP,Motion Shorts 90 Feminino,903,0,0,0,0,0,301,301,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,DDAL,Daily T-shirt Masculino,6181,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,DDAL,Tech T-shirt Gola U Feminino,4273,0,0,0,0,0,2850,2850,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,DDAL,Tech T-shirt Gola U Masculino,8503,0,0,0,0,0,6003,6003,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,DDAL,Vestido WingSuit Feminino,606,0,0,0,0,0,606,606,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,FABIO,Core T-Shirt Masculino,3333,0,0,0,0,0,1671,1671,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,FABIO,Tech T-shirt Gola U Masculino,6792,0,0,0,0,0,4502,4502,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,FABIO,Tech T-shirt Gola V Feminino,2142,0,0,0,0,0,1605,1605,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,FABIO,Tech T-shirt Long Sleeve Feminino,4103,0,0,0,0,873,3230,4103,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,FABIO,Tech T-shirt Long Sleeve Masculino,6514,0,0,0,0,927,4648,4648,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,GOAT,Wingsuit Feminino,3909,0,0,0,0,0,3909,3909,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,HENRIQUE,Sportee Masculino,4961,0,0,0,0,1224,1278,2502,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,INTERTEXTIL,Calcinha Brief Feminino,4501,0,0,0,0,4501,0,4501,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,INTERTEXTIL,Calcinha Minimal Feminino,2982,0,0,0,0,2982,0,2982,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,INTERTEXTIL,Calcinha Safe Feminino,3750,0,0,0,0,3750,0,3750,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,INTERTEXTIL,Calcinha String Feminino,2115,0,0,0,0,2115,0,2115,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,INTERTEXTIL,The Perfect Top Feminino,15902,0,0,0,0,15902,0,15902,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,KABRIOLLI,Calça FutureForm Feminino,3007,2258,0,0,2258,0,749,749,2025-12,0.24908546724309943,24.9,2025-12
2026-01-19,C122025,Base,LUTESTIL,Cueca Boxer Comfort Simples Masculino,5790,0,0,0,0,5790,0,5790,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Cueca Boxer Performance Simples Masculino,4656,0,0,0,0,4656,0,4656,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Sutiã Comfy Feminino,4230,0,0,0,0,4230,0,4230,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Sutiã Flex Feminino,4650,0,0,0,0,4650,0,4650,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Sutiã Lounge Feminino,4097,0,0,0,0,4097,0,4097,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,The Perfect Top Feminino,3752,0,0,0,0,3752,0,3752,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Undershirt Anti Suor Gola U Masculino,1254,0,0,0,0,1254,0,1254,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Undershirt Anti Suor Gola V Masculino,6122,0,0,0,0,6122,0,6122,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Undershirt Block Gola U Masculino,900,0,0,0,0,900,0,900,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Undershirt Block Gola V Masculino,3187,0,0,0,0,3187,0,3187,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,LUTESTIL,Undershirt Simples Gola V Masculino,798,0,0,0,0,798,0,798,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MAC CLEM,Camisa FutureForm Feminino,1268,0,0,0,0,0,1268,1268,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MAC CLEM,Camisa FutureForm Masculino,1236,0,0,0,0,0,1236,1236,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MALHAS D'STEFANO,Spectrum Socks High 2.0,6900,0,0,0,0,0,2300,2300,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MALHAS D'STEFANO,Spectrum Socks Low 2.0,11400,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MALHAS D'STEFANO,Spectrum Socks Mid 2.0,17100,0,0,0,0,4000,0,4000,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MAURA,Calça FutureForm Masculino,1468,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MAURA,Structure Tank Feminino,1558,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MC & MC,Camisa FutureForm Feminino,4801,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,MC & MC,Camisa FutureForm Masculino,3900,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,NOVA FORMULA,Core T-Shirt Masculino,6680,0,0,0,0,0,5005,5005,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,PIXIE,Maxi Saia NYIN Feminino,2640,0,0,0,0,0,660,660,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,PIXIE,Tube Dress Feminino,4330,0,0,222,499,0,2996,2996,2025-12,0.8847575057736721,88.5,2025-12
2026-01-19,C122025,Base,RDM,Cueca Boxer Performance Anti Suor Masculino,4341,0,0,0,0,0,4341,4341,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,RDM,Motion Shorts Feminino,3190,0,0,180,1040,0,2115,2115,2025-12,0.6739811912225706,67.4,2025-12
2026-01-19,C122025,Base,RDM,Vestido Esportivo Rush Feminino,1182,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,RIZLLEP,Daily T-shirt Masculino,27840,0,0,5900,5800,0,18560,18560,2025-12,0.7916666666666666,79.2,2025-12
2026-01-19,C122025,Base,RIZLLEP,Saia Envelope Breeze Feminino,3264,1088,0,0,1088,2176,2176,2176,2025-12,0.6666666666666667,66.7,2025-12
2026-01-19,C122025,Base,RIZLLEP,Tech T-shirt Gola U Feminino,5004,0,0,589,2239,0,2239,2239,2025-12,0.5525579536370904,55.3,2025-12
2026-01-19,C122025,Base,TOP SPORT,Regata Intech Feminino,1956,0,0,0,0,1956,0,1956,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,TOP SPORT,Regata Intech Masculino,8929,0,0,0,0,8929,0,8929,2025-12,1.0,100.0,2025-12
2026-01-19,C122025,Base,WARUSKY,Core T-Shirt Masculino,4650,0,0,0,0,4650,0,4650,2025-12,1.0,100.0,2025-12
2026-01-19,C1_R_qualidade,Extra,BAE BRASIL,Tech T-shirt Heavy Masculino,1728,0,0,0,0,1728,0,1728,2026-01,1.0,100.0,2026-01
2026-01-19,C1_R_qualidade2,Extra,BAE BRASIL,Tech T-shirt Heavy Slim Masculino,1728,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-01-19,C2-Calcinhas_Red,Extra,BAE BRASIL,Calcinha Brief Feminino,5399,0,0,0,0,0,2700,2700,2026-02,1.0,100.0,2026-02
2026-01-19,C2-Calcinhas_Red,Extra,BAE BRASIL,Calcinha Minimal Feminino,2235,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,C2-Core-extra,Extra,ABBA,Core T-Shirt Masculino,6460,0,0,1681,3055,0,0,0,2026-02,0.5270897832817337,52.7,2026-02
2026-01-19,Café lab,Extra,T Christina,Body InSculpt Feminino,3619,1246,0,0,1246,0,500,500,2025-11,0.655705996131528,65.6,2025-11
2026-01-19,Café lab,Extra,T Christina,Camiseta InSculpt Feminino,1004,0,0,0,0,1004,0,1004,2025-11,1.0,100.0,2025-11
2026-01-19,Café lab,Extra,T Christina,Legging InSculpt Feminino,3222,974,0,0,974,0,1274,1274,2025-11,0.6977032898820608,69.8,2025-11
2026-01-19,Café lab,Extra,T Christina,Macacão Fitness InSculpt Feminino,744,249,0,0,249,0,0,0,2025-11,0.6653225806451613,66.5,2025-11
2026-01-19,Café lab,Extra,T Christina,Shorts InSculpt Feminino,7502,1878,0,0,1878,1499,939,2438,2025-11,0.7496667555318581,75.0,2025-11
2026-01-19,ECS0326,Extra,RDM,Calcinha String Feminino,4600,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0212,Extra,GOAT,Boxy Cropped Feminino,1443,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0212,Extra,MAURA,Calça Wide Leg Feminino,2665,0,0,0,0,0,1465,1465,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0309,Extra,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,2054,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,EPA0309,Extra,FITMAX,Sportee Masculino,2950,0,0,0,0,0,2950,2950,2025-12,1.0,100.0,2025-12
2026-01-19,EPA0309,Extra,HENRIQUE,Sportee Masculino,856,0,0,0,0,0,856,856,2025-12,1.0,100.0,2025-12
2026-01-19,EPA0309,Extra,LUTESTIL,The Perfect Top Feminino,2000,0,0,0,0,2000,0,2000,2025-12,1.0,100.0,2025-12
2026-01-19,EPA0512,Extra,BAE BRASIL,Calcinha Brief Feminino,10227,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,BAE BRASIL,Calcinha Minimal Feminino,1901,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,BAE BRASIL,Calcinha Safe Feminino,7512,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,BAE BRASIL,Daily T-shirt Masculino,41084,0,0,0,0,0,3000,3000,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,68991,0,0,0,0,30000,0,30000,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,DDAL,Daily T-shirt Masculino,5010,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,Lunelli Nordeste,Daily Light T-shirt Masculino,32499,0,0,0,0,12499,10000,22499,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0512,Extra,MAURA,Structure Tank Feminino,1010,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0601,Extra,FABIO,Tech T-shirt Gola U Feminino,208,0,0,0,0,0,208,208,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0601,Extra,FABIO,Tech T-shirt Gola U Masculino,14,0,0,0,0,0,14,14,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0711,Extra,BAE BRASIL,Cueca Boxer Comfort Simples Masculino,12399,0,0,353,2412,0,2412,2412,2026-01,0.8054681829179773,80.5,2026-01
2026-01-19,EPA0711,Extra,Lunelli Nordeste,Daily Light T-shirt Masculino,24998,12496,0,0,12496,0,12502,12502,2026-01,0.5001200096007681,50.0,2026-01
2026-01-19,EPA0812,Extra,BAE BRASIL,Cueca Boxer Comfort Anti Suor Masculino,446,0,0,0,0,0,446,446,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0812,Extra,BAE BRASIL,Cueca Boxer Performance Simples Masculino,710,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0812,Extra,BAE BRASIL,Skin Cropped Feminino,468,0,0,0,0,0,468,468,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0812,Extra,BAE BRASIL,The Perfect Top Feminino,868,0,0,0,0,0,652,652,2026-01,1.0,100.0,2026-01
2026-01-19,EPA0812,Extra,BY COTTON,Daily T-shirt Masculino,5410,0,0,0,0,0,2100,2100,2026-01,1.0,100.0,2026-01
2026-01-19,EPA08TPT,Extra,RIZLLEP,The Perfect Top Feminino,29998,0,0,0,0,0,5999,5999,2025-11,1.0,100.0,2025-11
2026-01-19,EPA0901,Extra,BAE BRASIL,Daily T-shirt Masculino,9301,0,0,0,0,0,3704,3704,2026-03,1.0,100.0,2026-03
2026-01-19,EPA0901,Extra,DDAL,Daily T-shirt Masculino,5340,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA1011,Extra,ART LIVRE,Tech T-shirt Long Sleeve Masculino,1048,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1011,Extra,BAE BRASIL,High Neck Tank Feminino,2449,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1011,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,4206,0,0,0,0,0,4206,4206,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1011,Extra,BAE BRASIL,Tech T-shirt Heavy Masculino,3625,0,0,0,0,752,2327,3079,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1011,Extra,BY COTTON,Tech T-shirt Gola U Masculino,3262,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1011,Extra,BY COTTON,Tech T-shirt Gola V Masculino,2157,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1111,Extra,RDM,The Perfect Top Feminino,3476,0,0,452,766,0,0,0,2025-12,0.7796317606444189,78.0,2025-12
2026-01-19,EPA1112,Extra,GOAT,Boxy Cropped Feminino,3150,0,0,0,0,3150,0,3150,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1112,Extra,MAURA,Calça Wide Leg Feminino,2988,0,0,0,0,0,2567,2567,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1209,Extra,ART LIVRE,Tech T-shirt Gola V Feminino,1098,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,EPA1209,Extra,ART LIVRE,Tech T-shirt Gola V Masculino,1270,0,0,0,0,0,0,0,2025-12,1.0,100.0,2025-12
2026-01-19,EPA1211,Extra,GOAT,Structure Tank Feminino,283,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1212,Extra,ART LIVRE,Daily T-shirt Masculino,1800,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1212,Extra,MAURA,Structure Tank Feminino,2256,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1308,Extra,NATURAL COMPANY CONFECCOES LTDA,Camiseta Polo Core Masculino,628,0,0,0,0,0,628,628,2025-11,1.0,100.0,2025-11
2026-01-19,EPA1311,Extra,Lorsa,Calça Reta Ajustável FutureForm Feminino,400,0,0,0,0,400,400,400,2026-01,1.0,100.0,2026-01
2026-01-19,EPA1411,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,3460,0,0,0,0,0,3460,3460,2025-12,1.0,100.0,2025-12
2026-01-19,EPA1510,Extra,BAE BRASIL,Tech T-shirt Heavy Masculino,5748,0,0,0,0,0,4927,4927,2026-01,1.0,100.0,2026-01
2026-01-19,EPA1510,Extra,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,12001,0,0,0,0,0,0,0,2026-01,1.0,100.0,2026-01
2026-01-19,EPA1601,Extra,ABBA,Core T-Shirt Masculino,5520,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1601_2,Extra,Lunelli Nordeste,Daily Light T-shirt Masculino,37001,12000,0,2600,12000,0,0,0,2026-04,0.6756844409610552,67.6,2026-04
2026-01-19,EPA1609,Extra,ART LIVRE,Tech T-shirt Gola U Feminino,4621,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-01-19,EPA1609,Extra,ART LIVRE,Tech T-shirt Gola U Masculino,7978,0,0,0,0,0,0,0,2025-11,1.0,100.0,2025-11
2026-01-19,EPA1711,Extra,FABIO,Performance T-shirt 2.0 Masculino,335,0,0,0,0,0,335,335,2025-12,1.0,100.0,2025-12
2026-01-19,EPA1712,Extra,LUNELLI,Daily Light T-shirt Masculino,12498,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1811,Extra,FABIO,Performance T-shirt 2.0 Masculino,12056,2262,0,0,2262,0,2680,2680,2026-02,0.8123755806237558,81.2,2026-02
2026-01-19,EPA1908,Extra,FITMAX,Sportee Masculino,1092,0,0,0,0,0,1092,1092,2025-12,1.0,100.0,2025-12
2026-01-19,EPA1912,Extra,DALOP,Easy Legging Feminino,640,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1912,Extra,DALOP,Energy Top Feminino,1464,0,0,0,0,301,0,301,2026-02,1.0,100.0,2026-02
2026-01-19,EPA1912,Extra,DALOP,Motion Shorts Feminino,500,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA2010,Extra,DALOP,Easy Legging Feminino,437,0,0,0,0,0,437,437,2026-01,1.0,100.0,2026-01
2026-01-19,EPA2101,Extra,BY COTTON,Tech T-shirt Gola U Masculino,12100,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA2101,Extra,BY COTTON,Tech T-shirt Gola V Masculino,350,0,0,0,0,0,0,0,2026-02,1.0,100.0,2026-02
2026-01-19,EPA2111,Extra,BAE BRASIL,Skin Cropped Feminino,3000,0,0,0,0,0,3000,3000,2026-01,1.0,100.0,2026-01
2026-01-19,EPA2111,Extra,BAE BRASIL,Tech T-shirt Gola U Feminino,639,639,0,0,639,0,0,0,2026-01,0.0,0.0,2026-01
2026-01-19,EPA2111,Extra,DALOP,Tube Dress Feminino,4060,0,0,0,0,0,4060,4060,2026-01,1.0,100.0,2026-01
2026-01-19,EPA2111,Extra,FABIO,Tech T-shirt Gola U Masculino,2075,0,0,0,0,0,575,575,2026-01,1.0,100.0,2026-01
2026-01-19,EPA2111,Extra,FABIO,Tech T-shirt Gola V Masculino,2338,0,0,0,0,0,2338,2338,2026-01,1.0,100.0,2026-01
2026-01-19,EPA2201,Extra,DDAL,Tech T-shirt Gola U Feminino,2299,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA2201_01,Extra,BY COTTON,Tech T-shirt Gola U Masculino,2800,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA2301,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,1200,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA2301,Extra,DDAL,Daily T-shirt Masculino,4132,0,0,0,0,0,0,0,2026-03,1.0,100.0,2026-03
2026-01-19,EPA2411,Extra,BAE BRASIL,Tech T-shirt Gola U Feminino,1500,0,0,0,0,0,1500,1500,2025-12,1.0,100.0,2025-12
2026-01-19,EPA2411,Extra,BAE BRASIL,Tech T-shirt Gola U Masculino,9999,0,0,440,1800,0,6000,6000,2025-12,0.81998199819982,82.0,2025-12
2026-01-19,EPA2511,Extra,DDAL,Daily T-shirt Masculino,3000,0,0,0,0,0,3000,3000,2026-03,1.0,100.0,2026-03
2026-01-19,EPA2511,Extra,MASH,Cueca Boxer Comfort Simples Masculino,4999,0,0,2173,4999,0,0,0,2026-03,0.0,0.0,2026-03
2026-01-19,EPA2609,Extra,ART LIVRE,Regata Intech Masculino,3933,0,0,0,0,0,3933,3933,2025-11,1.0,100.0,2025-11
2026-01-19,EPA2609,Extra,BAE BRASIL,Tech T-shirt Gola U Feminino,4501,0,0,0,0,0,4501,4501,2025-11,1.0,100.0,2025-11
