op_code,product_sku,cycle_name,supplier_id,supplier_name,product_name,product_color,product_size,is_finished_product_order,production_order_type,baseline_date,cycle_type,baseline_stage,baseline_planned_qty,baseline_dt_planned,baseline_dt_reviewed,current_stage,current_planned_qty,current_dt_planned,current_dt_reviewed,current_received_qty,current_cutted_qty,current_dt_max_entry,latest_ingestion_date,canceled_production_reason,is_int_date,is_int_cancel,is_int_grade,is_int_any,is_ext_cancel,is_ext_date_rev,is_ext_any,delta_days_planned,delta_days_reviewed,delta_planned_qty,int_reason_excl
OPF111N16,1093301010205,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,M,True,committed,2025-11-15,Base,order_request_validation,401,2026-03-02,2026-03-02,finished,401,2026-03-02,2026-03-12,391,401,2026-03-12,2026-04-20,,False,False,False,False,False,True,True,0,10,0,Inalterado
OPF111N16,1093301010206,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,G,True,committed,2025-11-15,Base,order_request_validation,465,2026-03-02,2026-03-02,finished,465,2026-03-02,2026-03-12,456,468,2026-03-12,2026-04-20,,False,False,False,False,False,True,True,0,10,0,Inalterado
OPF111N16,1093301010207,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,GG,True,committed,2025-11-15,Base,order_request_validation,334,2026-03-02,2026-03-02,finished,334,2026-03-02,2026-03-12,312,334,2026-03-12,2026-04-20,,False,False,False,False,False,True,True,0,10,0,Inalterado
OPF111N17,1093301010205,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,M,True,committed,2025-11-15,Base,order_request_validation,402,2026-03-09,2026-03-09,finished,402,2026-04-01,2026-03-31,390,402,2026-04-01,2026-04-20,,True,False,False,True,False,False,False,23,22,0,INT_DATE
OPF111N17,1093301010206,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,G,True,committed,2025-11-15,Base,order_request_validation,464,2026-03-09,2026-03-09,finished,464,2026-04-01,2026-03-31,456,464,2026-04-01,2026-04-20,,True,False,False,True,False,False,False,23,22,0,INT_DATE
OPF111N17,1093301010207,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,GG,True,committed,2025-11-15,Base,order_request_validation,334,2026-03-09,2026-03-09,finished,334,2026-04-01,2026-03-31,334,334,2026-04-01,2026-04-20,,True,False,False,True,False,False,False,23,22,0,INT_DATE
OPF111N18,1093301010205,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,M,True,committed,2025-11-15,Base,order_request_validation,402,2026-03-16,2026-03-16,items_delivery_and_invoicing,402,2026-04-20,2026-04-20,,402,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF111N18,1093301010206,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,G,True,committed,2025-11-15,Base,order_request_validation,463,2026-03-16,2026-03-16,items_delivery_and_invoicing,463,2026-04-20,2026-04-20,,464,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF111N18,1093301010207,C032026,111,"Ges Confecção, Comercio e Serviços  de Serigrafia LTDA",Core T-Shirt Masculino,Branco,GG,True,committed,2025-11-15,Base,order_request_validation,335,2026-03-16,2026-03-16,items_delivery_and_invoicing,335,2026-04-20,2026-04-20,,336,,2026-04-20,,True,False,False,True,False,False,False,35,35,0,INT_DATE
OPF118N1,10913510119104,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,P,True,committed,2025-11-15,Base,order_request_validation,29,2026-03-02,2026-03-02,fabric_validation_and_pre_cutting,29,2026-05-11,2026-05-11,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N1,10913510119105,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,M,True,committed,2025-11-15,Base,order_request_validation,118,2026-03-02,2026-03-02,fabric_validation_and_pre_cutting,118,2026-05-11,2026-05-11,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N1,10913510119106,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,G,True,committed,2025-11-15,Base,order_request_validation,149,2026-03-02,2026-03-02,fabric_validation_and_pre_cutting,208,2026-05-11,2026-05-11,,,,2026-04-20,,True,False,True,True,False,False,False,70,70,59,INT_DATE
OPF118N1,10913510119107,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,GG,True,committed,2025-11-15,Base,order_request_validation,96,2026-03-02,2026-03-02,fabric_validation_and_pre_cutting,96,2026-05-11,2026-05-11,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N1,10913510119108,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,XGG,True,committed,2025-11-15,Base,order_request_validation,46,2026-03-02,2026-03-02,fabric_validation_and_pre_cutting,46,2026-05-11,2026-05-11,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N1,10913510119119,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,XXGG,True,committed,2025-11-15,Base,order_request_validation,62,2026-03-02,2026-03-02,fabric_validation_and_pre_cutting,62,2026-05-05,2026-05-05,,,,2026-03-16,,True,False,False,True,False,False,False,64,64,0,INT_DATE
OPF118N10,1093301010105,C032026,118,ABBA,Core T-Shirt Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,203,2026-03-23,2026-03-23,finished,203,2026-03-03,2026-03-03,194,225,2026-03-06,2026-04-20,,True,False,False,True,False,False,False,-20,-20,0,INT_DATE
OPF118N10,1093301010106,C032026,118,ABBA,Core T-Shirt Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,163,2026-03-23,2026-03-23,finished,163,2026-03-03,2026-03-03,157,190,2026-03-06,2026-04-20,,True,False,False,True,False,False,False,-20,-20,0,INT_DATE
OPF118N10,1093301010107,C032026,118,ABBA,Core T-Shirt Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,134,2026-03-23,2026-03-23,finished,134,2026-03-03,2026-03-03,121,152,2026-03-06,2026-04-20,,True,False,False,True,False,False,False,-20,-20,0,INT_DATE
OPF118N11,1093301010105,C032026,118,ABBA,Core T-Shirt Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,202,2026-03-30,2026-03-30,finished,202,2026-03-30,2026-03-30,209,219,2026-03-06,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N11,1093301010106,C032026,118,ABBA,Core T-Shirt Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,163,2026-03-30,2026-03-30,finished,163,2026-03-30,2026-03-30,182,182,2026-03-06,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N11,1093301010107,C032026,118,ABBA,Core T-Shirt Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,135,2026-03-30,2026-03-30,finished,135,2026-03-30,2026-03-30,144,146,2026-03-06,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N12,1091341010104,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,P,True,committed,2025-11-15,Base,order_request_validation,150,2026-03-30,2026-03-30,cut_fabric_and_sewing_process,150,2026-03-30,2026-04-30,,140,,2026-04-20,,False,False,False,False,False,True,True,0,31,0,Inalterado
OPF118N12,1091341010105,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,400,2026-03-30,2026-03-30,cut_fabric_and_sewing_process,400,2026-03-30,2026-04-30,,355,,2026-04-20,,False,False,False,False,False,True,True,0,31,0,Inalterado
OPF118N12,1091341010106,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,400,2026-03-30,2026-03-30,cut_fabric_and_sewing_process,400,2026-03-30,2026-04-30,,355,,2026-04-20,,False,False,False,False,False,True,True,0,31,0,Inalterado
OPF118N12,1091341010107,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,200,2026-03-30,2026-03-30,cut_fabric_and_sewing_process,200,2026-03-30,2026-04-30,,183,,2026-04-20,,False,False,False,False,False,True,True,0,31,0,Inalterado
OPF118N12,1091341010108,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,XGG,True,committed,2025-11-15,Base,order_request_validation,50,2026-03-30,2026-03-30,cut_fabric_and_sewing_process,50,2026-03-30,2026-04-30,,43,,2026-04-20,,False,False,False,False,False,True,True,0,31,0,Inalterado
OPF118N12,1091341010119,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,XXGG,True,committed,2025-11-15,Base,order_request_validation,50,2026-03-30,2026-03-30,cut_fabric_and_sewing_process,50,2026-03-30,2026-04-30,,43,,2026-04-20,,False,False,False,False,False,True,True,0,31,0,Inalterado
OPF118N13,1091341010104,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,P,True,committed,2025-11-15,Base,order_request_validation,75,2026-03-16,2026-03-16,cut_fabric_and_sewing_process,75,2026-03-23,2026-04-29,,88,,2026-04-20,,True,False,False,True,False,False,False,7,44,0,INT_DATE
OPF118N13,1091341010105,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,275,2026-03-16,2026-03-16,cut_fabric_and_sewing_process,275,2026-03-23,2026-04-29,,318,,2026-04-20,,True,False,False,True,False,False,False,7,44,0,INT_DATE
OPF118N13,1091341010106,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,275,2026-03-16,2026-03-16,cut_fabric_and_sewing_process,275,2026-03-23,2026-04-29,,318,,2026-04-20,,True,False,False,True,False,False,False,7,44,0,INT_DATE
OPF118N13,1091341010107,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,100,2026-03-16,2026-03-16,cut_fabric_and_sewing_process,100,2026-03-23,2026-04-29,,116,,2026-04-20,,True,False,False,True,False,False,False,7,44,0,INT_DATE
OPF118N13,1091341010108,C032026,118,ABBA,Camiseta Polo Core Masculino,Preto,XGG,True,committed,2025-11-15,Base,order_request_validation,25,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,25,2026-03-16,2026-03-16,,,,2026-01-30,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N14,10913410119104,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,P,True,committed,2025-11-15,Base,order_request_validation,150,2026-03-09,2026-03-09,order_request_validation,150,2026-03-09,2026-03-09,,,,2025-11-28,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N14,10913410119105,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,M,True,committed,2025-11-15,Base,order_request_validation,400,2026-03-09,2026-03-09,cut_fabric_and_sewing_process,148,2026-04-06,2026-04-30,,82,,2026-04-20,,True,False,True,True,False,False,False,28,52,-252,INT_DATE
OPF118N14,10913410119106,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,G,True,committed,2025-11-15,Base,order_request_validation,400,2026-03-09,2026-03-09,cut_fabric_and_sewing_process,246,2026-04-06,2026-04-30,,164,,2026-04-20,,True,False,True,True,False,False,False,28,52,-154,INT_DATE
OPF118N14,10913410119107,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,GG,True,committed,2025-11-15,Base,order_request_validation,200,2026-03-09,2026-03-09,cut_fabric_and_sewing_process,271,2026-04-06,2026-04-30,,164,,2026-04-20,,True,False,True,True,False,False,False,28,52,71,INT_DATE
OPF118N14,10913410119108,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,XGG,True,committed,2025-11-15,Base,order_request_validation,50,2026-03-09,2026-03-09,cut_fabric_and_sewing_process,64,2026-04-06,2026-04-30,,41,,2026-04-20,,True,False,True,True,False,False,False,28,52,14,INT_DATE
OPF118N14,10913410119119,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,XXGG,True,committed,2025-11-15,Base,order_request_validation,50,2026-03-09,2026-03-09,cut_fabric_and_sewing_process,521,2026-04-06,2026-04-30,,328,,2026-04-20,,True,False,True,True,False,False,False,28,52,471,INT_DATE
OPF118N15,10913410119104,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,P,True,committed,2025-11-15,Base,order_request_validation,75,2026-03-02,2026-03-02,order_request_validation,75,2026-03-02,2026-03-02,,,,2025-11-28,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N15,10913410119105,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,M,True,committed,2025-11-15,Base,order_request_validation,275,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,89,2026-03-23,2026-05-22,,91,,2026-04-20,,True,False,True,True,False,False,False,21,81,-186,INT_DATE
OPF118N15,10913410119106,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,G,True,committed,2025-11-15,Base,order_request_validation,275,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,148,2026-03-23,2026-05-22,,156,,2026-04-20,,True,False,True,True,False,False,False,21,81,-127,INT_DATE
OPF118N15,10913410119107,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,GG,True,committed,2025-11-15,Base,order_request_validation,100,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,162,2026-03-23,2026-05-22,,169,,2026-04-20,,True,False,True,True,False,False,False,21,81,62,INT_DATE
OPF118N15,10913410119108,C032026,118,ABBA,Camiseta Polo Core Masculino,Navy,XGG,True,committed,2025-11-15,Base,order_request_validation,25,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,38,2026-03-23,2026-05-22,,39,,2026-04-20,,True,False,True,True,False,False,False,21,81,13,INT_DATE
OPF118N2,10913510119104,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,P,True,committed,2025-11-15,Base,order_request_validation,30,2026-03-09,2026-03-09,fabric_validation_and_pre_cutting,30,2026-06-15,2026-06-15,,,,2026-04-20,,True,False,False,True,False,False,False,98,98,0,INT_DATE
OPF118N2,10913510119105,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,M,True,committed,2025-11-15,Base,order_request_validation,118,2026-03-09,2026-03-09,fabric_validation_and_pre_cutting,118,2026-06-15,2026-06-15,,,,2026-04-20,,True,False,False,True,False,False,False,98,98,0,INT_DATE
OPF118N2,10913510119106,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,G,True,committed,2025-11-15,Base,order_request_validation,146,2026-03-09,2026-03-09,fabric_validation_and_pre_cutting,209,2026-06-15,2026-06-15,,,,2026-04-20,,True,False,True,True,False,False,False,98,98,63,INT_DATE
OPF118N2,10913510119107,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,GG,True,committed,2025-11-15,Base,order_request_validation,97,2026-03-09,2026-03-09,fabric_validation_and_pre_cutting,97,2026-06-15,2026-06-15,,,,2026-04-20,,True,False,False,True,False,False,False,98,98,0,INT_DATE
OPF118N2,10913510119108,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,XGG,True,committed,2025-11-15,Base,order_request_validation,46,2026-03-09,2026-03-09,fabric_validation_and_pre_cutting,46,2026-06-15,2026-06-15,,,,2026-04-20,,True,False,False,True,False,False,False,98,98,0,INT_DATE
OPF118N2,10913510119119,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,XXGG,True,committed,2025-11-15,Base,order_request_validation,63,2026-03-09,2026-03-09,fabric_validation_and_pre_cutting,63,2026-05-25,2026-05-25,,,,2026-03-16,,True,False,False,True,False,False,False,77,77,0,INT_DATE
OPF118N3,10913510119104,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,P,True,committed,2025-11-15,Base,order_request_validation,30,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,30,2026-05-25,2026-05-25,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N3,10913510119105,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,M,True,committed,2025-11-15,Base,order_request_validation,118,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,118,2026-05-25,2026-05-25,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N3,10913510119106,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,G,True,committed,2025-11-15,Base,order_request_validation,146,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,209,2026-05-25,2026-05-25,,,,2026-04-20,,True,False,True,True,False,False,False,70,70,63,INT_DATE
OPF118N3,10913510119107,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,GG,True,committed,2025-11-15,Base,order_request_validation,97,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,97,2026-05-25,2026-05-25,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N3,10913510119108,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,XGG,True,committed,2025-11-15,Base,order_request_validation,46,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,46,2026-05-25,2026-05-25,,,,2026-04-20,,True,False,False,True,False,False,False,70,70,0,INT_DATE
OPF118N3,10913510119119,C032026,118,ABBA,Camiseta Henley Core Masculino,Navy,XXGG,True,committed,2025-11-15,Base,order_request_validation,63,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,63,2026-05-15,2026-05-15,,,,2026-03-16,,True,False,False,True,False,False,False,60,60,0,INT_DATE
OPF118N4,10913410110119,C032026,118,ABBA,Camiseta Polo Core Masculino,Rain Forest,XXGG,True,committed,2025-11-15,Base,order_request_validation,500,2026-03-16,2026-03-16,fabric_validation_and_pre_cutting,78,2026-03-23,2026-06-05,,,,2026-04-20,,True,False,True,True,False,False,False,7,81,-422,INT_DATE
OPF118N5,10913410119304,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,P,True,committed,2025-11-15,Base,order_request_validation,31,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,31,2026-03-23,2026-05-22,,23,,2026-04-20,,True,False,False,True,False,False,False,21,81,0,INT_DATE
OPF118N5,10913410119305,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,M,True,committed,2025-11-15,Base,order_request_validation,107,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,107,2026-03-23,2026-05-22,,69,,2026-04-20,,True,False,False,True,False,False,False,21,81,0,INT_DATE
OPF118N5,10913410119306,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,G,True,committed,2025-11-15,Base,order_request_validation,149,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,149,2026-03-23,2026-05-22,,115,,2026-04-20,,True,False,False,True,False,False,False,21,81,0,INT_DATE
OPF118N5,10913410119307,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,GG,True,committed,2025-11-15,Base,order_request_validation,100,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,100,2026-03-23,2026-05-22,,69,,2026-04-20,,True,False,False,True,False,False,False,21,81,0,INT_DATE
OPF118N5,10913410119308,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,XGG,True,committed,2025-11-15,Base,order_request_validation,60,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,60,2026-03-23,2026-05-22,,46,,2026-04-20,,True,False,False,True,False,False,False,21,81,0,INT_DATE
OPF118N5,10913410119319,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,XXGG,True,committed,2025-11-15,Base,order_request_validation,53,2026-03-02,2026-03-02,cut_fabric_and_sewing_process,53,2026-03-23,2026-05-22,,46,,2026-04-20,,True,False,False,True,False,False,False,21,81,0,INT_DATE
OPF118N6,10913410119304,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,P,True,committed,2025-11-15,Base,order_request_validation,37,2026-03-23,2026-03-23,cut_fabric_and_sewing_process,37,2026-04-06,2026-05-22,,25,,2026-04-20,,True,False,False,True,False,False,False,14,60,0,INT_DATE
OPF118N6,10913410119305,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,M,True,committed,2025-11-15,Base,order_request_validation,113,2026-03-23,2026-03-23,cut_fabric_and_sewing_process,113,2026-04-06,2026-05-22,,75,,2026-04-20,,True,False,False,True,False,False,False,14,60,0,INT_DATE
OPF118N6,10913410119306,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,G,True,committed,2025-11-15,Base,order_request_validation,123,2026-03-23,2026-03-23,cut_fabric_and_sewing_process,123,2026-04-06,2026-05-22,,100,,2026-04-20,,True,False,False,True,False,False,False,14,60,0,INT_DATE
OPF118N6,10913410119307,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,GG,True,committed,2025-11-15,Base,order_request_validation,106,2026-03-23,2026-03-23,cut_fabric_and_sewing_process,106,2026-04-06,2026-05-22,,75,,2026-04-20,,True,False,False,True,False,False,False,14,60,0,INT_DATE
OPF118N6,10913410119308,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,XGG,True,committed,2025-11-15,Base,order_request_validation,68,2026-03-23,2026-03-23,cut_fabric_and_sewing_process,68,2026-04-06,2026-05-22,,50,,2026-04-20,,True,False,False,True,False,False,False,14,60,0,INT_DATE
OPF118N6,10913410119319,C032026,118,ABBA,Camiseta Polo Core Masculino,Blueish,XXGG,True,committed,2025-11-15,Base,order_request_validation,53,2026-03-23,2026-03-23,cut_fabric_and_sewing_process,53,2026-04-06,2026-05-22,,50,,2026-04-20,,True,False,False,True,False,False,False,14,60,0,INT_DATE
OPF118N7,1093301010105,C032026,118,ABBA,Core T-Shirt Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,204,2026-03-02,2026-03-02,finished,204,2026-03-23,2026-03-27,201,210,2026-03-31,2026-04-20,,True,False,False,True,False,False,False,21,25,0,INT_DATE
OPF118N7,1093301010106,C032026,118,ABBA,Core T-Shirt Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,162,2026-03-02,2026-03-02,finished,162,2026-03-23,2026-03-27,162,175,2026-03-31,2026-04-20,,True,False,False,True,False,False,False,21,25,0,INT_DATE
OPF118N7,1093301010107,C032026,118,ABBA,Core T-Shirt Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,134,2026-03-02,2026-03-02,finished,134,2026-03-23,2026-03-27,109,140,2026-03-31,2026-04-20,,True,False,False,True,False,False,False,21,25,0,INT_DATE
OPF118N8,1093301010105,C032026,118,ABBA,Core T-Shirt Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,203,2026-03-09,2026-03-09,finished,203,2026-03-09,2026-03-09,203,219,2026-03-12,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N8,1093301010106,C032026,118,ABBA,Core T-Shirt Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,163,2026-03-09,2026-03-09,finished,163,2026-03-09,2026-03-09,163,182,2026-03-12,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N8,1093301010107,C032026,118,ABBA,Core T-Shirt Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,134,2026-03-09,2026-03-09,finished,134,2026-03-09,2026-03-09,134,146,2026-03-12,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N9,1093301010105,C032026,118,ABBA,Core T-Shirt Masculino,Preto,M,True,committed,2025-11-15,Base,order_request_validation,203,2026-03-16,2026-03-16,finished,203,2026-03-16,2026-03-16,203,252,2026-03-23,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N9,1093301010106,C032026,118,ABBA,Core T-Shirt Masculino,Preto,G,True,committed,2025-11-15,Base,order_request_validation,163,2026-03-16,2026-03-16,finished,163,2026-03-16,2026-03-16,163,186,2026-03-23,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF118N9,1093301010107,C032026,118,ABBA,Core T-Shirt Masculino,Preto,GG,True,committed,2025-11-15,Base,order_request_validation,134,2026-03-16,2026-03-16,finished,134,2026-03-16,2026-03-16,134,153,2026-03-23,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF1N720,202180687504,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,P,True,committed,2025-11-15,Base,order_request_validation,329,2026-03-02,2026-03-02,finished,329,2026-03-02,2026-03-04,330,330,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,2,0,Inalterado
OPF1N720,202180687505,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,M,True,committed,2025-11-15,Base,order_request_validation,345,2026-03-02,2026-03-02,finished,345,2026-03-02,2026-03-04,345,345,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,2,0,Inalterado
OPF1N720,202180687506,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,G,True,committed,2025-11-15,Base,order_request_validation,253,2026-03-02,2026-03-02,finished,253,2026-03-02,2026-03-04,255,255,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,2,0,Inalterado
OPF1N720,202180687507,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,GG,True,committed,2025-11-15,Base,order_request_validation,73,2026-03-02,2026-03-02,finished,73,2026-03-02,2026-03-04,75,75,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,2,0,Inalterado
OPF1N721,202180687504,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,P,True,committed,2025-11-15,Base,order_request_validation,329,2026-03-09,2026-03-09,finished,329,2026-03-09,2026-03-04,330,330,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,-5,0,Inalterado
OPF1N721,202180687505,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,M,True,committed,2025-11-15,Base,order_request_validation,345,2026-03-09,2026-03-09,finished,345,2026-03-09,2026-03-04,345,345,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,-5,0,Inalterado
OPF1N721,202180687506,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,G,True,committed,2025-11-15,Base,order_request_validation,253,2026-03-09,2026-03-09,finished,253,2026-03-09,2026-03-04,255,255,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,-5,0,Inalterado
OPF1N721,202180687507,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,GG,True,committed,2025-11-15,Base,order_request_validation,73,2026-03-09,2026-03-09,finished,73,2026-03-09,2026-03-04,75,75,2026-03-07,2026-04-20,,False,False,False,False,False,True,True,0,-5,0,Inalterado
OPF1N722,202180687504,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,P,True,committed,2025-11-15,Base,order_request_validation,329,2026-03-16,2026-03-16,items_delivery_and_invoicing,329,2026-03-16,2026-03-16,330,330,2026-03-16,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF1N722,202180687505,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,M,True,committed,2025-11-15,Base,order_request_validation,345,2026-03-16,2026-03-16,items_delivery_and_invoicing,345,2026-03-16,2026-03-16,344,345,2026-03-16,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF1N722,202180687506,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,G,True,committed,2025-11-15,Base,order_request_validation,253,2026-03-16,2026-03-16,items_delivery_and_invoicing,253,2026-03-16,2026-03-16,250,255,2026-03-16,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
OPF1N722,202180687507,C032026,1,RDM,The Perfect Top Feminino,Rust Brown,GG,True,committed,2025-11-15,Base,order_request_validation,73,2026-03-16,2026-03-16,items_delivery_and_invoicing,73,2026-03-16,2026-03-16,75,75,2026-03-16,2026-04-20,,False,False,False,False,False,False,False,0,0,0,Inalterado
